,sample-set,u-kj,sigma-kj,SEM-kj,w-kj,A-kj,B-kj,u-kj-star,SEM-kj-star,w-kj-star,A-kj-star,B-kj-star
294,30,1.4731702072167145,1.3152070333483858,0.24,0.9408,-0.4706,0.4706,1.475,0.24,0.89,-0.35,0.55
295,30,1.5041346134878653,1.3307563254935302,0.243,0.95256,-0.4762,0.4762,1.507,0.245,0.92,-0.37,0.54
296,30,1.255228474983079,0.4737103287787306,0.086,0.33712,-0.1695,0.1695,1.255,0.087,0.34,-0.15,0.19
297,30,1.2541657678187015,0.47651676448130004,0.087,0.34103999999999995,-0.1705,0.1705,1.254,0.087,0.34,-0.15,0.19
298,30,1.1690355937288492,0.3162632562624115,0.058,0.22736,-0.1132,0.1132,1.169,0.057,0.22,-0.1,0.12
299,30,1.4642385674690102,1.3125060320634592,0.24,0.9408,-0.4697,0.4697,1.466,0.239,0.9,-0.34,0.55
300,50,1.4068274117288684,1.0586957228629261,0.15,0.588,-0.2935,0.2935,1.408,0.15,0.57,-0.23,0.35
301,50,1.306827411728868,1.0257690363595633,0.145,0.5683999999999999,-0.2843,0.2843,1.307,0.144,0.53,-0.21,0.33
302,50,1.4003392126325627,1.0858407293722288,0.154,0.60368,-0.301,0.301,1.403,0.155,0.59,-0.24,0.35
303,50,1.3956178530825667,1.0451080365958374,0.148,0.58016,-0.2897,0.2897,1.396,0.148,0.56,-0.22,0.34
304,50,1.403902124330029,1.0812302369530886,0.153,0.59976,-0.2997,0.2997,1.405,0.152,0.59,-0.24,0.34
305,50,1.4156178530825667,1.1027357317299118,0.156,0.61152,-0.3057,0.3057,1.416,0.156,0.6,-0.25,0.35
306,50,1.2890680031861448,0.46722979695401007,0.066,0.25872,-0.1295,0.1295,1.289,0.066,0.25,-0.12,0.13
307,50,1.1979898987322333,0.4059805445283473,0.057,0.22344,-0.1125,0.1125,1.197,0.057,0.23,-0.1,0.12
308,50,1.1994938298937632,0.3757852472447418,0.053,0.20776,-0.1042,0.1042,1.199,0.053,0.21,-0.1,0.11
309,50,1.3295741732923816,0.5022275557094417,0.071,0.27831999999999996,-0.1392,0.1392,1.329,0.071,0.27,-0.13,0.14
310,50,1.4666959575364782,1.0718222651849294,0.152,0.5958399999999999,-0.2971,0.2971,1.467,0.152,0.58,-0.24,0.34
